customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5091,1,0.0,0,0,-1.2656123983782481,1,0,1,0,0,0,0,0,0,0,0,2,0.19280389322339178,5455,1
452,1,0.0,1,0,1.6114458659210473,1,2,1,0,2,0,0,2,2,2,1,2,1.1443561238939912,5656,0
4627,1,0.0,0,1,-1.2656123983782481,1,2,1,0,0,0,0,2,2,0,1,2,0.9472604156735952,6390,1
6273,1,0.0,0,0,-1.184568503609254,1,0,0,0,0,2,0,0,0,0,1,2,-0.47926016103631863,1186,1
5880,0,0.0,1,1,1.6114458659210473,1,2,1,2,2,2,2,0,2,2,0,1,1.4044578372012348,5851,0
2476,0,0.0,1,1,1.6114458659210473,1,2,0,2,2,2,0,2,2,2,1,1,0.6338459288313264,4883,0
3339,0,0.0,1,0,1.0846605499225848,1,2,0,0,2,0,2,2,2,1,1,2,0.5207582273933944,3976,0
5017,1,0.0,0,0,0.8820508130000991,1,0,0,2,2,0,0,2,0,2,1,0,0.042558804170139054,3048,0
2399,1,0.0,0,0,1.1251824973070819,1,2,1,0,0,2,0,2,0,2,1,2,0.8260950212758109,4384,0
5556,1,0.0,0,0,-1.184568503609254,1,2,1,0,0,0,0,0,0,0,0,2,0.3398179050927033,1786,0
2593,0,0.0,1,0,1.489880023767556,1,2,1,2,0,0,0,2,2,2,0,0,1.136278430934139,5423,0
6597,0,0.0,1,1,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,2,-1.445352239034652,1480,0
7001,0,0.0,1,0,1.1251824973070819,1,0,1,2,0,0,2,2,2,2,1,2,1.073272425847291,4649,0
3575,0,0.0,1,0,-1.184568503609254,1,0,2,1,1,1,1,1,1,0,1,3,-1.4243502373390362,3823,0
1824,1,0.0,1,1,1.1251824973070819,1,0,0,0,2,0,2,2,2,2,0,0,0.4189792960992558,3874,0
5166,1,0.0,1,1,1.206226392076076,1,0,2,1,1,1,1,1,1,2,0,0,-1.406579312827361,541,0
560,0,0.0,0,0,0.5173532865396251,1,2,1,2,2,0,0,0,2,1,0,0,1.058732578519557,3769,0
1763,1,0.0,0,0,0.47683133915512793,1,0,1,0,0,2,2,2,2,2,0,0,1.1669736641815773,3715,0
2293,0,0.0,0,0,-1.225090450993751,1,0,0,0,0,0,0,0,0,0,1,3,-0.6052721712100143,5715,0
213,0,0.0,0,0,-1.2656123983782481,1,0,1,0,0,0,0,0,0,0,1,2,0.19765050899930287,5503,1
6860,0,0.0,0,0,-0.4146515033038087,1,0,2,1,1,1,1,1,1,1,0,0,-1.3936550040915974,3828,0
429,0,0.0,1,1,-0.13099787161232884,1,0,2,1,1,1,1,1,1,2,0,3,-1.4146570057872132,4620,0
3240,1,0.0,0,1,0.8820508130000991,1,0,0,0,2,2,2,0,0,1,1,2,-0.09637751473932019,2855,0
3278,1,0.0,0,0,1.0036166551535906,1,2,1,0,0,0,0,2,0,1,1,2,0.740471475901377,4185,0
604,1,0.0,0,0,1.206226392076076,1,2,0,2,2,2,2,0,0,2,0,0,0.17503296871171684,3614,0
3527,0,0.0,1,1,-0.6983051349952885,1,0,2,1,1,1,1,1,1,1,0,1,-1.409810390011302,2909,0
2946,1,0.0,0,0,-1.225090450993751,1,0,2,1,1,1,1,1,1,0,0,3,-1.409810390011302,2861,1
5124,0,0.0,1,0,1.5304019711520531,1,2,1,0,0,2,2,2,2,2,1,0,1.3026789059070958,5619,0
2822,0,0.0,1,1,-0.4551734506883058,1,0,0,0,0,0,0,0,0,0,1,2,-0.6149654027618369,6381,0
333,0,0.0,0,1,-0.3741295559193116,1,0,0,0,0,0,2,0,0,1,1,2,-0.46956692948449574,227,0
5273,1,0.0,0,0,-1.0630026614557626,1,0,2,1,1,1,1,1,1,1,0,3,-1.4017326970514496,298,0
935,1,0.0,1,1,-1.1440465562247568,1,0,2,1,1,1,1,1,1,2,0,1,-1.4356590074828295,5382,0
4938,0,0.0,0,0,-1.184568503609254,1,0,1,2,0,2,0,2,2,0,1,1,1.1314318151582274,2477,1
2078,0,0.0,0,0,-0.3741295559193116,1,2,1,0,0,0,0,2,2,0,1,2,0.9537225700414771,1976,0
1870,0,0.0,0,1,-0.9819587666867683,1,0,2,1,1,1,1,1,1,0,0,3,-1.419503621563125,1103,0
2256,1,0.0,0,0,-0.2525637137658202,1,2,1,0,0,0,0,0,2,0,1,2,0.6451546989751198,1890,1
2392,1,0.0,0,0,-1.225090450993751,1,2,1,0,2,0,0,0,0,0,1,2,0.49975622569777867,834,0
6389,1,0.0,0,0,1.4088361289985616,1,2,1,2,2,2,2,2,2,2,0,1,1.6871770907960648,5894,1
1738,0,0.0,1,0,1.5709239185365502,1,2,1,0,0,0,0,2,2,2,1,0,0.960184724409359,5254,1
2004,0,0.0,0,0,1.0846605499225848,1,2,0,2,2,2,2,0,2,1,0,1,0.5126805344335421,4045,0
212,1,0.0,1,1,0.27422160223264236,1,2,1,0,0,2,0,2,2,1,0,2,1.1637425869976366,3282,0
5660,1,0.0,0,1,-0.4551734506883058,1,0,2,1,1,1,1,1,1,2,0,3,-1.4340434688908588,3393,0
4690,1,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.430812391706918,1488,1
5007,0,0.0,1,1,0.6389191286931164,1,0,2,1,1,1,1,1,1,2,0,0,-1.4146570057872132,58,0
586,0,0.0,1,1,1.2872702868450703,1,2,1,2,2,2,2,2,2,1,0,2,1.5950913910537485,5631,0
5227,1,0.0,1,1,0.5578752339241222,1,2,1,0,2,0,0,0,0,0,1,0,0.5175271502094536,3233,0
6717,0,0.0,0,0,0.8010069182311049,1,2,0,0,0,2,2,2,2,2,1,0,0.5482223834568924,3611,0
2788,0,0.0,1,1,1.4088361289985616,1,2,2,1,1,1,1,1,1,2,1,3,-1.2627963781419904,1174,0
6518,0,0.0,0,0,-1.1035246088402597,1,2,1,0,0,0,0,0,0,0,0,2,0.3737442155240828,3523,1
4473,0,0.0,1,0,1.5709239185365502,1,2,1,0,2,2,2,2,2,2,0,2,1.462617226512171,5872,0
1898,0,0.0,0,0,-0.9414368193022712,1,0,1,0,0,0,0,2,0,0,1,0,0.4415968363868423,5599,1
103,1,0.0,0,0,1.5709239185365502,1,2,1,2,2,2,2,2,2,1,1,0,1.6904081679800056,6140,0
2117,0,0.0,0,0,-0.009432029458837478,1,0,2,1,1,1,1,1,1,0,0,0,-1.4243502373390362,4921,0
3864,0,0.0,0,0,-1.225090450993751,1,0,1,0,0,0,0,0,0,0,0,2,0.20572820195915514,709,0
1468,0,0.0,1,0,1.5709239185365502,1,2,2,1,1,1,1,1,1,2,0,1,-1.2401788378544039,1463,0
5022,1,0.0,0,0,0.8820508130000991,1,0,1,2,2,0,2,2,2,1,1,1,1.3382207549304461,4672,1
519,1,0.0,0,0,-1.225090450993751,1,0,1,0,0,2,0,2,2,0,1,2,1.0296528838640884,1573,1
6269,0,0.0,0,0,-1.0630026614557626,1,2,1,0,0,0,0,0,0,0,1,3,0.31881590339708715,3423,0
4040,0,0.0,1,1,0.6389191286931164,1,0,0,2,2,2,0,0,2,2,1,1,0.19765050899930287,2815,0
6320,1,0.0,1,1,1.2467483394605732,1,2,2,1,1,1,1,1,1,2,0,3,-1.2514876079981971,1023,0
5304,1,0.0,0,0,-1.2656123983782481,1,2,1,0,2,0,0,0,0,0,1,2,0.490062994145956,5963,1
370,1,0.0,0,1,-0.8198709771487799,1,0,2,1,1,1,1,1,1,0,0,1,-1.3871928497237158,1992,0
6250,0,0.0,1,1,-0.09047592422783171,1,0,0,0,0,2,2,2,0,1,1,2,0.016710186698611827,1592,0
1084,0,0.0,1,0,-0.09047592422783171,1,0,2,1,1,1,1,1,1,0,0,0,-1.4324279302988885,5237,1
6189,0,0.0,0,0,-1.1440465562247568,1,0,1,0,0,0,0,2,0,0,1,2,0.48521637837004444,2634,1
476,0,0.0,0,0,0.31474354961713946,1,2,1,0,0,2,2,2,2,1,1,1,1.3559916794421212,3687,0
3543,0,0.0,1,1,-0.9414368193022712,1,0,1,0,0,0,2,0,0,0,1,2,0.3834374470759055,5195,0
3179,0,0.0,1,1,-0.6172612402262942,1,0,1,2,0,0,2,2,0,0,0,2,0.9004097965064518,1026,1
2626,1,0.0,0,0,-0.17151981899682595,1,0,1,0,2,0,2,2,0,1,1,0,0.8810233334028065,2132,0
3293,0,0.0,0,0,1.5304019711520531,1,2,0,2,2,2,2,2,2,2,0,1,0.8325571756436928,5133,0
4681,0,0.0,0,0,0.5578752339241222,1,0,1,0,2,2,2,2,2,2,1,0,1.305909983091037,4155,0
6991,0,0.0,1,0,-0.3741295559193116,1,2,1,0,0,2,0,0,2,0,0,3,0.8454814843794567,1677,0
3061,1,0.0,1,1,1.4493580763830587,1,0,1,2,2,2,0,2,2,2,1,0,1.3333741391545346,5613,0
2898,0,0.0,0,1,1.4088361289985616,1,2,1,0,2,0,2,2,2,2,1,2,1.2929856743552732,5538,0
5537,0,0.0,0,0,-0.7388270823797857,1,0,0,0,0,0,2,2,2,0,1,2,0.1831106616715691,6374,0
6108,1,0.0,1,1,1.0036166551535906,1,2,1,0,0,0,0,0,0,0,1,2,0.3333557507248214,3437,0
1859,0,0.0,1,1,0.9225727603845962,1,2,1,2,0,0,0,2,2,1,0,3,1.1928222816531049,4527,0
1412,1,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,1,3,-1.413041467195243,1611,0
5413,1,0.0,0,1,-1.2656123983782481,1,0,0,0,0,0,2,0,0,0,1,3,-0.4550270821567618,4147,1
2324,1,0.0,0,0,-0.3741295559193116,1,2,1,0,0,2,2,2,0,0,1,1,1.0635791942954684,1713,0
6564,0,0.0,0,0,-0.7793490297642828,1,2,1,2,0,0,0,2,2,0,1,2,1.1750513571414296,649,1
2361,1,0.0,1,0,0.5983971813086193,1,2,1,0,2,2,0,2,2,0,1,2,1.2962167515392138,4320,0
616,1,0.0,0,0,0.23369965484814523,1,0,2,1,1,1,1,1,1,1,0,3,-1.4178880829711542,5670,0
5483,1,0.0,1,0,-0.6983051349952885,1,0,1,0,0,0,0,0,0,0,1,0,0.14918435124018914,207,0
695,0,0.0,0,0,-0.2525637137658202,1,0,1,0,0,0,0,0,0,0,1,1,0.16372419856792336,1369,0
2409,0,0.0,1,1,0.11213381269465388,1,0,2,1,1,1,1,1,1,2,0,1,-1.430812391706918,5671,0
2380,1,0.0,0,1,-1.184568503609254,1,0,2,1,1,1,1,1,1,0,1,3,-1.419503621563125,5771,0
1244,1,0.0,1,1,0.7199630234621106,1,2,1,0,2,0,2,2,2,0,0,2,1.2832924428034505,4291,1
1612,1,0.0,1,0,0.3957874443861337,1,2,1,2,0,2,0,0,2,0,1,2,0.9828022646969455,3430,0
6166,1,0.0,1,0,-0.9009148719177741,1,0,0,2,0,0,2,0,0,0,1,1,-0.29185768436774545,4691,0
2251,0,0.0,1,0,1.165704444691579,1,0,1,2,2,0,2,0,2,1,0,0,0.960184724409359,4817,0
1306,0,0.0,0,0,1.4493580763830587,1,2,1,2,2,0,2,2,2,2,0,1,1.4949279983515804,5653,0
2510,1,0.0,0,0,-0.9009148719177741,1,0,1,2,0,2,0,2,2,1,1,2,1.1282007379742867,125,0
5741,1,0.0,1,0,1.3277922342295674,1,2,1,2,2,2,0,0,0,1,0,2,0.8325571756436928,4761,1
696,0,0.0,1,1,1.6114458659210473,1,0,0,2,0,2,2,2,2,2,1,0,0.5320669975371878,4830,0
5089,1,0.0,1,1,0.9225727603845962,1,0,1,0,2,0,2,0,0,0,0,2,0.49814068710580833,3615,0
5738,0,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,1,3,-1.4114259286032727,1612,1
3771,0,0.0,0,0,-1.0224807140712655,1,0,0,0,0,2,2,0,2,0,0,0,-0.03821812542838381,3573,0
4864,0,0.0,0,0,-1.225090450993751,1,2,1,0,0,0,0,0,0,0,1,3,0.35274221382846715,654,0
6206,0,0.0,0,0,-0.9414368193022712,1,0,1,2,0,0,0,0,0,0,1,2,0.3511266752364963,5556,0
6842,1,0.0,0,1,-0.21204176638132308,1,2,2,1,1,1,1,1,1,2,1,1,-1.2321011448945516,5949,0
1967,0,0.0,1,0,1.2872702868450703,1,0,0,0,2,2,2,0,2,2,1,3,0.1394911196883665,3716,0
1986,0,0.0,0,0,0.5173532865396251,1,2,1,0,2,0,0,2,0,0,1,1,0.8180173283159586,3434,1
1050,0,0.0,0,0,-0.3336076085348144,1,2,2,1,1,1,1,1,1,2,0,1,-1.2547186851821381,4591,0
4519,1,0.0,1,1,-1.1440465562247568,1,0,2,1,1,1,1,1,1,2,0,1,-1.4372745460747998,6469,0
644,1,0.0,1,1,0.47683133915512793,1,0,1,0,0,2,0,2,2,0,1,0,0.9359516455298021,3517,0
886,0,0.0,1,1,1.6114458659210473,1,0,2,1,1,1,1,1,1,2,1,3,-1.3985016198675086,879,0
6971,0,0.0,0,0,-1.2656123983782481,1,0,1,0,2,0,0,0,0,0,1,1,0.3333557507248214,5717,1
892,1,0.0,0,0,1.3683141816140645,1,0,2,1,1,1,1,1,1,2,0,0,-1.442121161850711,442,0
435,1,0.0,1,1,-0.7793490297642828,1,0,1,2,0,0,0,0,2,0,0,2,0.6483857761590606,189,1
642,1,0.0,0,0,-0.9009148719177741,1,2,1,0,2,0,0,0,0,0,1,0,0.5401446904970401,5951,1
630,1,0.0,0,1,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.4356590074828295,1485,0
6073,1,0.0,1,1,0.23369965484814523,1,0,0,2,2,2,2,2,0,1,0,2,0.3252780577649691,2431,0
1313,0,0.0,1,0,-0.9009148719177741,1,0,2,1,1,1,1,1,1,1,0,3,-1.4178880829711542,1397,0
482,1,0.0,0,1,-1.1440465562247568,1,2,1,0,2,0,0,2,2,0,1,2,1.2186708991246322,3143,1
4728,1,0.0,1,1,1.6114458659210473,1,2,0,2,0,2,2,2,2,2,1,1,0.632230390239356,4977,0
6949,0,0.0,1,0,0.11213381269465388,1,0,0,0,2,0,2,0,0,0,0,2,-0.2304672178728681,1431,0
1320,0,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.4081948514193317,1614,1
2658,0,0.0,1,1,1.0441386025380877,1,0,2,1,1,1,1,1,1,2,0,1,-1.4356590074828295,155,0
4972,1,0.0,1,1,1.5304019711520531,1,0,1,0,2,2,2,2,2,1,1,2,1.362453833810003,5760,0
2811,1,0.0,1,1,0.23369965484814523,1,2,0,0,2,2,0,2,2,1,0,1,0.4836008397780741,2470,0
2421,1,0.0,0,0,-0.2525637137658202,1,2,1,2,2,0,0,2,0,0,1,1,0.9181807210181272,1985,0
1846,0,0.0,0,0,-0.9819587666867683,1,0,0,2,2,0,2,0,0,1,0,0,-0.18684767588966572,3969,0
2128,1,0.0,1,1,0.35526549700163657,1,2,1,0,0,2,2,2,2,1,1,2,1.2477505937801001,3596,1
2282,1,0.0,1,1,1.5709239185365502,1,2,1,0,2,2,0,2,2,2,1,0,1.3576072180340915,5881,1
1426,0,0.0,0,0,0.9225727603845962,1,2,1,0,0,0,0,0,0,0,1,2,0.2945828245175303,3539,0
5620,0,0.0,0,0,1.6114458659210473,1,2,0,2,2,0,0,0,0,2,0,0,-0.13676597953858163,3636,0
546,0,0.0,0,1,-1.184568503609254,1,0,0,2,0,0,2,0,0,0,1,3,-0.2870110685918341,974,1
6020,0,0.0,1,1,0.8820508130000991,1,2,0,0,2,2,0,0,0,2,1,0,-0.13515044094661124,2825,0
2281,1,0.0,1,1,1.6114458659210473,1,2,1,2,2,2,2,2,2,2,1,0,1.7001013995318282,6153,0
984,1,0.0,0,0,0.8010069182311049,1,2,1,2,0,2,2,2,2,2,1,2,1.4642327651041416,4734,0
4781,0,0.0,0,0,-0.6983051349952885,1,0,0,0,0,0,0,2,0,1,0,3,-0.2530847581604546,6403,0
4072,1,0.0,0,0,1.489880023767556,1,2,1,0,0,2,2,2,2,2,1,0,1.373762603953796,5693,1
2554,1,0.0,1,1,0.43630939177063083,1,0,2,1,1,1,1,1,1,1,1,3,-1.4469677776266225,5896,0
4626,0,0.0,1,1,1.6114458659210473,1,0,1,2,2,2,2,2,2,2,1,0,1.4319219932647325,5858,0
5496,0,0.0,1,1,-0.009432029458837478,1,2,1,0,0,2,0,0,2,0,1,0,0.8745611790349246,2551,1
2427,1,0.0,1,1,0.31474354961713946,1,2,2,1,1,1,1,1,1,2,0,1,-1.2514876079981971,14,0
1710,1,0.0,1,0,-0.0499539768433346,1,2,0,0,0,2,2,2,2,1,1,3,0.4949096099218671,2133,0
980,1,0.0,1,0,-0.009432029458837478,1,2,1,0,0,0,2,0,0,1,1,2,0.4932940713298968,2265,0
2090,0,0.0,0,0,-0.4551734506883058,1,0,0,2,2,0,2,2,0,2,0,1,0.22834574224674165,948,0
6120,1,0.0,0,0,0.8010069182311049,1,0,0,2,0,2,0,0,0,1,0,2,-0.3306306105750365,2419,0
322,0,0.0,1,1,1.6114458659210473,1,2,2,1,1,1,1,1,1,2,0,1,-1.2837983798376063,1318,0
2758,0,0.0,0,0,0.35526549700163657,1,0,0,0,0,0,2,0,0,1,0,0,-0.45018046638085046,1661,0
4264,1,0.0,0,0,0.35526549700163657,1,0,2,1,1,1,1,1,1,2,0,3,-1.416272544379184,6031,0
1408,0,0.0,0,0,-1.0630026614557626,1,0,1,0,0,0,0,0,0,0,1,3,0.17018635293580528,3574,1
4487,1,0.0,1,1,1.4088361289985616,1,2,0,2,2,2,2,0,0,1,1,1,0.173417430119746,3939,0
1423,0,0.0,1,1,-0.6577831876107914,1,0,2,1,1,1,1,1,1,0,0,3,-1.442121161850711,2390,0
2287,1,0.0,0,0,-0.6172612402262942,1,0,2,1,1,1,1,1,1,2,0,3,-1.448583316218593,2969,0
5846,1,0.0,1,0,0.11213381269465388,1,0,0,2,2,2,0,0,0,0,0,3,-0.09637751473932019,1752,0
1611,0,0.0,1,1,1.0441386025380877,1,0,2,1,1,1,1,1,1,2,0,1,-1.4049637742353906,357,0
4683,1,0.0,0,0,-1.2656123983782481,1,0,0,0,0,2,0,0,0,0,1,2,-0.43564061905311624,4229,1
5351,0,0.0,0,0,1.5304019711520531,1,0,0,2,0,2,2,2,2,2,0,0,0.5046028414736897,4627,0
2088,0,0.0,1,1,-0.5362173454573,1,2,2,1,1,1,1,1,1,2,1,0,-1.2627963781419904,3952,0
6456,0,0.0,1,1,0.11213381269465388,1,0,1,2,0,2,2,2,2,0,1,2,1.3866869126895598,3227,0
1934,0,0.0,0,0,-0.009432029458837478,1,2,1,0,0,2,0,2,2,0,1,2,1.2073621289808387,2893,0
3587,0,0.0,1,1,-0.6172612402262942,1,0,0,2,0,0,2,0,0,0,1,1,-0.27893337563198184,6372,0
154,0,0.0,1,1,1.4088361289985616,1,0,0,0,2,0,0,0,0,1,0,1,-0.43402508046114585,2972,0
5489,0,0.0,0,0,-0.9414368193022712,1,0,2,1,1,1,1,1,1,0,0,0,-1.4372745460747998,903,0
4469,1,0.0,0,1,-0.0499539768433346,1,2,0,0,2,0,2,2,2,1,1,3,0.49975622569777867,2238,1
3797,1,0.0,0,0,-1.1440465562247568,1,2,1,2,0,0,0,2,0,0,0,2,0.8616368702991613,3165,0
6214,1,0.0,0,0,1.1251824973070819,1,0,0,2,0,2,2,2,2,1,0,3,0.48521637837004444,4057,0
2579,1,0.0,0,0,1.0441386025380877,1,2,1,0,0,2,2,2,2,1,1,2,1.3139876760508893,5051,1
5390,1,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.4356590074828295,1485,0
3213,0,0.0,1,1,-0.21204176638132308,1,0,2,1,1,1,1,1,1,2,0,3,-1.4243502373390362,4568,0
6709,1,0.0,0,0,-0.6983051349952885,1,2,1,2,0,0,0,2,0,0,1,0,0.7679356319648745,443,0
1831,0,0.0,0,0,0.35526549700163657,1,2,1,2,0,0,0,0,0,0,1,1,0.5595311536006854,2776,0
6482,0,0.0,0,1,0.7199630234621106,1,0,1,0,0,0,0,0,0,2,0,1,0.20572820195915514,3063,0
6797,1,0.0,1,1,-1.0630026614557626,1,0,0,2,0,0,0,0,0,0,1,2,-0.47926016103631863,2548,0
6195,1,0.0,0,0,0.47683133915512793,1,0,1,0,2,0,2,2,2,0,0,2,1.1815135115093116,3732,1
282,1,0.0,1,0,0.6794410760776135,1,0,1,0,2,0,0,2,0,0,1,1,0.688774240958322,3652,0
5970,1,0.0,0,0,-1.225090450993751,1,0,1,0,2,0,0,2,2,0,0,2,1.023190729496207,1154,1
595,1,0.0,1,0,1.0846605499225848,1,2,0,2,0,0,2,0,2,1,1,3,0.16533973715989372,3490,0
5797,0,0.0,1,1,1.0846605499225848,1,0,2,1,1,1,1,1,1,2,0,3,-1.4017326970514496,520,0
2160,1,0.0,0,0,-0.5767392928417971,1,2,1,0,0,0,0,0,0,0,0,3,0.32850913494891026,698,0
6677,1,0.0,0,0,-0.9009148719177741,1,2,1,0,0,0,0,0,0,0,0,2,0.35758882960437827,5941,0
1778,1,0.0,1,0,-0.7388270823797857,1,0,0,0,0,0,0,0,0,1,0,2,-0.6262741729056301,5164,0
5637,1,0.0,0,0,0.11213381269465388,1,0,2,1,1,1,1,1,1,2,0,0,-1.3742685409879518,5545,0
3167,1,0.0,1,1,-0.9819587666867683,1,0,0,0,0,0,0,0,0,1,1,3,-0.6634315605209506,2985,0
584,1,0.0,1,1,-0.5767392928417971,1,0,2,1,1,1,1,1,1,1,0,0,-1.419503621563125,2986,0
788,0,0.0,1,1,1.1251824973070819,1,2,1,2,2,0,0,2,0,1,0,0,0.9747245717370933,4791,0
6501,0,0.0,0,0,-1.2656123983782481,1,0,1,0,0,2,0,2,2,0,0,2,0.9828022646969455,6420,1
5116,0,0.0,0,0,-1.0630026614557626,1,0,2,1,1,1,1,1,1,2,0,3,-1.4356590074828295,439,0
3876,0,0.0,0,1,-0.5362173454573,1,2,0,2,2,0,2,2,0,0,1,3,0.38505298566787627,679,0
808,1,0.0,1,1,0.841528865615602,1,2,0,2,2,0,2,0,0,1,0,0,0.00540141655481881,3026,0
6565,0,0.0,1,0,1.1251824973070819,1,2,1,0,2,2,2,2,2,2,1,1,1.5126989228632552,5287,0
3039,0,0.0,0,0,-1.2656123983782481,1,0,0,0,0,0,0,2,0,0,1,1,-0.29024214577577506,4558,1
640,0,0.0,0,1,-0.7793490297642828,1,0,0,0,0,2,2,0,0,0,0,3,-0.3403238421268592,5615,0
6605,0,0.0,1,1,-1.1035246088402597,1,0,1,0,0,0,0,0,0,0,0,1,0.19280389322339178,2781,0
3854,1,0.0,0,0,-1.2656123983782481,1,2,1,0,0,2,0,2,2,0,1,2,1.21059320616478,21,1
2548,1,0.0,1,1,-0.7793490297642828,1,0,1,0,0,2,0,2,2,0,0,2,1.0668102714794092,603,0
2018,1,0.0,0,0,0.19317770746364812,1,2,0,2,2,2,2,2,2,1,1,0,0.8600213317071904,2914,0
4193,1,0.0,1,0,1.2872702868450703,1,0,1,2,0,0,0,0,0,0,1,3,0.30912267184526454,4034,0
1425,0,0.0,1,0,-1.1035246088402597,1,2,0,0,0,2,2,2,0,0,0,0,0.12818234954457347,3038,1
4260,0,0.0,1,0,1.165704444691579,1,2,1,0,2,0,2,0,2,2,1,0,0.9811867261049747,4705,0
332,0,0.0,0,0,-1.2656123983782481,1,0,1,0,0,0,0,0,0,0,1,2,0.17826404589565756,5446,1
6560,1,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,1,3,-1.4582765477704156,1343,1
2802,1,0.0,0,0,-0.2525637137658202,1,0,2,1,1,1,1,1,1,1,0,3,-1.4405056232587408,4397,0
6847,0,0.0,0,0,-1.2656123983782481,1,0,1,0,0,0,0,0,0,0,1,2,0.16857081434383492,5442,1
6723,1,0.0,1,0,-0.3336076085348144,1,0,2,1,1,1,1,1,1,2,0,3,-1.4291968531149475,4078,0
5161,1,0.0,0,0,-1.2656123983782481,1,0,1,0,0,0,0,0,0,0,1,2,0.1831106616715691,5449,1
2847,1,0.0,0,0,0.8010069182311049,1,2,1,0,2,2,0,2,2,0,1,2,1.2622904411078344,4473,0
508,0,0.0,0,0,-1.2656123983782481,1,0,1,0,2,2,0,0,0,0,1,2,0.5918419254400945,6100,1
1843,1,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.4114259286032727,1612,0
3338,0,0.0,1,0,1.4088361289985616,1,2,1,0,2,2,0,2,2,1,1,0,1.347913986482269,5387,0
4328,0,0.0,1,1,0.47683133915512793,1,0,0,2,0,0,2,0,0,0,0,0,-0.24985368097651364,2062,0
4330,1,0.0,0,0,-1.184568503609254,1,0,1,0,0,0,0,2,0,0,0,2,0.4932940713298968,2325,1
4993,1,0.0,1,1,0.9630947077690933,1,0,0,2,2,2,0,0,0,2,1,0,-0.13515044094661124,2990,0
4166,0,0.0,0,0,-0.7793490297642828,1,2,1,0,0,0,0,0,2,0,1,2,0.6661567006707355,223,1
4053,0,0.0,1,1,1.0441386025380877,1,2,1,2,2,0,0,0,2,0,1,0,0.9504914928575364,4516,1
6146,0,0.0,1,1,0.3957874443861337,1,2,1,0,0,0,0,2,2,0,1,2,0.9763401103290636,3576,1
387,0,0.0,1,1,0.5578752339241222,1,2,1,2,0,2,2,0,2,2,0,3,1.1524338168538435,3929,0
3623,0,0.0,1,1,1.2467483394605732,1,0,0,2,0,0,0,0,0,2,1,0,-0.4307940032772049,2804,0
934,1,0.0,0,0,-0.860392924533277,1,0,0,0,2,2,2,0,0,0,1,2,-0.09960859192326114,5427,0
1217,1,0.0,1,1,-0.6983051349952885,1,2,0,0,0,2,2,0,0,0,1,0,-0.13999705672252258,6259,0
4881,1,0.0,0,1,-1.2656123983782481,1,0,0,0,0,2,0,0,0,0,0,2,-0.4857223154042003,4054,1
6566,0,0.0,1,1,-1.0630026614557626,1,0,0,0,0,0,0,2,0,0,0,2,-0.2950887615516864,3075,0
1319,1,0.0,0,0,-1.2656123983782481,1,0,0,0,0,0,0,0,0,0,0,2,-0.6036566326180439,3816,1
2931,1,0.0,1,1,1.2467483394605732,1,2,1,0,2,0,0,0,2,1,1,2,0.8842544105867473,4760,0
127,1,0.0,0,0,-1.225090450993751,1,0,1,0,0,2,0,0,2,0,1,2,0.7065451654699969,1154,1
747,0,0.0,1,1,-0.5767392928417971,1,2,2,1,1,1,1,1,1,2,0,3,-1.2563342237741086,3641,0
1897,1,0.0,0,1,-0.9009148719177741,1,2,1,0,0,0,0,2,2,0,0,2,1.0086508821684728,6397,1
1651,1,0.0,1,1,0.9225727603845962,1,0,2,1,1,1,1,1,1,2,0,3,-1.4049637742353906,330,0
2230,1,0.0,0,1,0.6794410760776135,1,2,1,0,0,0,2,2,2,1,1,0,1.1831290501012819,4287,1
5345,1,0.0,1,1,-1.0630026614557626,1,0,0,0,2,2,0,0,0,0,1,3,-0.2805489142239524,2818,1
3499,1,0.0,1,1,1.5304019711520531,1,0,2,1,1,1,1,1,1,2,0,1,-1.409810390011302,843,0
3475,0,0.0,0,0,-0.2930856611503173,1,0,0,0,2,0,2,0,2,0,1,0,0.058714190089843625,1167,0
355,1,0.0,0,0,0.11213381269465388,1,0,1,0,2,2,0,2,2,1,1,0,1.2396729008202478,3134,1
994,1,0.0,1,0,1.5304019711520531,1,2,1,2,2,2,2,2,2,1,0,1,1.66940616628439,6000,1
4056,1,0.0,0,0,-1.225090450993751,1,0,1,0,0,2,2,0,0,0,1,2,0.5126805344335421,938,1
